out_SOC2.581767578125_PV0.5904931640625_pH5.456884765625_CN11.444189453125.csv
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816.1,2017-05-20,2017-09-15
out_SOC2.6029785156250003_PV0.6456005859375_pH5.2098144531249995_CN11.389990234375.csv
1,sugar beet/,25212.7,2011-05-02,2011-11-01
2,barley/spring barley,1810.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22722.7,2014-04-20,2014-10-10
5,soybean/000,212.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816.1,2017-05-20,2017-09-15
out_SOC2.6029785156250003_PV0.6559912109375_pH4.902099609375_CN12.126806640625.csv
1,sugar beet/,25217.2,2011-05-02,2011-11-01
2,barley/spring barley,1810.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22945.9,2014-04-20,2014-10-10
5,soybean/000,213.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816.1,2017-05-20,2017-09-15
out_SOC2.6029785156250003_PV0.6559912109375_pH6.404736328125001_CN12.057958984375.csv
1,sugar beet/,25217.2,2011-05-02,2011-11-01
2,barley/spring barley,1810.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22945.9,2014-04-20,2014-10-10
5,soybean/000,213.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816.1,2017-05-20,2017-09-15
out_SOC2.6029785156250003_PV0.6559912109375_pH6.404736328125001_CN12.126806640625.csv
1,sugar beet/,25217.2,2011-05-02,2011-11-01
2,barley/spring barley,1810.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22945.9,2014-04-20,2014-10-10
5,soybean/000,213.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816.1,2017-05-20,2017-09-15
out_SOC2.6029785156250003_PV0.6561767578125001_pH4.902099609375_CN12.057958984375.csv
1,sugar beet/,25217.3,2011-05-02,2011-11-01
2,barley/spring barley,1810.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22949.5,2014-04-20,2014-10-10
5,soybean/000,213.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816.1,2017-05-20,2017-09-15
out_SOC2.6029785156250003_PV0.6561767578125001_pH6.404736328125001_CN12.126806640625.csv
1,sugar beet/,25217.3,2011-05-02,2011-11-01
2,barley/spring barley,1810.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22949.5,2014-04-20,2014-10-10
5,soybean/000,213.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816.1,2017-05-20,2017-09-15
out_SOC2.606513671875_PV0.4875146484375_pH4.875146484375_CN12.286474609375.csv
1,sugar beet/,25141,2011-05-02,2011-11-01
2,barley/spring barley,1357.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19771.2,2014-04-20,2014-10-10
5,soybean/000,206.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9562.5,2017-05-20,2017-09-15
out_SOC2.606513671875_PV0.4875146484375_pH5.829736328125_CN11.857275390625.csv
1,sugar beet/,25141,2011-05-02,2011-11-01
2,barley/spring barley,1357.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19771.2,2014-04-20,2014-10-10
5,soybean/000,206.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9562.5,2017-05-20,2017-09-15
out_SOC2.606513671875_PV0.5036572265625_pH5.465869140625_CN11.222998046875.csv
1,sugar beet/,25142.2,2011-05-02,2011-11-01
2,barley/spring barley,1448.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19964.4,2014-04-20,2014-10-10
5,soybean/000,206.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9727.5,2017-05-20,2017-09-15
out_SOC2.606513671875_PV0.5036572265625_pH6.604638671875_CN11.222998046875.csv
1,sugar beet/,25142.2,2011-05-02,2011-11-01
2,barley/spring barley,1448.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19964.4,2014-04-20,2014-10-10
5,soybean/000,206.7,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9727.5,2017-05-20,2017-09-15
out_SOC2.606513671875_PV0.5036572265625_pH6.604638671875_CN12.106298828125.csv
1,sugar beet/,25142.2,2011-05-02,2011-11-01
2,barley/spring barley,1448.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19964.4,2014-04-20,2014-10-10
5,soybean/000,206.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9727.5,2017-05-20,2017-09-15
out_SOC2.606513671875_PV0.5979150390625_pH4.875146484375_CN11.857275390625.csv
1,sugar beet/,25178.8,2011-05-02,2011-11-01
2,barley/spring barley,1797.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21705.7,2014-04-20,2014-10-10
5,soybean/000,208.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.606513671875_PV0.5979150390625_pH4.875146484375_CN12.286474609375.csv
1,sugar beet/,25178.8,2011-05-02,2011-11-01
2,barley/spring barley,1797.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21705.7,2014-04-20,2014-10-10
5,soybean/000,208.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.606513671875_PV0.5979150390625_pH5.829736328125_CN12.286474609375.csv
1,sugar beet/,25178.8,2011-05-02,2011-11-01
2,barley/spring barley,1797.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21705.7,2014-04-20,2014-10-10
5,soybean/000,208.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.606513671875_PV0.6251904296875_pH5.465869140625_CN12.106298828125.csv
1,sugar beet/,25198.4,2011-05-02,2011-11-01
2,barley/spring barley,1810.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22284.6,2014-04-20,2014-10-10
5,soybean/000,210,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.606513671875_PV0.6251904296875_pH6.604638671875_CN11.222998046875.csv
1,sugar beet/,25198.4,2011-05-02,2011-11-01
2,barley/spring barley,1810.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22284.6,2014-04-20,2014-10-10
5,soybean/000,209.9,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.610048828125_PV0.48788574218749997_pH4.888623046875_CN12.375830078125.csv
1,sugar beet/,25141.1,2011-05-02,2011-11-01
2,barley/spring barley,1360.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19774,2014-04-20,2014-10-10
5,soybean/000,206.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9566.4,2017-05-20,2017-09-15
out_SOC2.610048828125_PV0.48788574218749997_pH5.465869140625_CN11.053076171875.csv
1,sugar beet/,25141.1,2011-05-02,2011-11-01
2,barley/spring barley,1360.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19774,2014-04-20,2014-10-10
5,soybean/000,206.9,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9566.5,2017-05-20,2017-09-15
out_SOC2.610048828125_PV0.48788574218749997_pH5.465869140625_CN12.375830078125.csv
1,sugar beet/,25141.1,2011-05-02,2011-11-01
2,barley/spring barley,1360.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19774,2014-04-20,2014-10-10
5,soybean/000,206.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9566.4,2017-05-20,2017-09-15
out_SOC2.610048828125_PV0.5207275390625_pH4.8167480468749995_CN11.474951171875.csv
1,sugar beet/,25156.8,2011-05-02,2011-11-01
2,barley/spring barley,1522.3,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20237.9,2014-04-20,2014-10-10
5,soybean/000,207.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9783.9,2017-05-20,2017-09-15
out_SOC2.610048828125_PV0.5207275390625_pH6.265478515625_CN11.315283203125.csv
1,sugar beet/,25156.8,2011-05-02,2011-11-01
2,barley/spring barley,1522.3,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20237.9,2014-04-20,2014-10-10
5,soybean/000,207.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9783.9,2017-05-20,2017-09-15
out_SOC2.610048828125_PV0.6185107421875_pH4.8167480468749995_CN11.315283203125.csv
1,sugar beet/,25192.7,2011-05-02,2011-11-01
2,barley/spring barley,1823.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22100.6,2014-04-20,2014-10-10
5,soybean/000,209.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.610048828125_PV0.6185107421875_pH6.265478515625_CN11.315283203125.csv
1,sugar beet/,25192.7,2011-05-02,2011-11-01
2,barley/spring barley,1823.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22100.6,2014-04-20,2014-10-10
5,soybean/000,209.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.610048828125_PV0.6185107421875_pH6.265478515625_CN11.474951171875.csv
1,sugar beet/,25192.7,2011-05-02,2011-11-01
2,barley/spring barley,1823.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22100.6,2014-04-20,2014-10-10
5,soybean/000,209.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.610048828125_PV0.6687939453125_pH4.888623046875_CN11.053076171875.csv
1,sugar beet/,25172.2,2011-05-02,2011-11-01
2,barley/spring barley,1810.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,23185.9,2014-04-20,2014-10-10
5,soybean/000,214.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816.1,2017-05-20,2017-09-15
out_SOC2.610048828125_PV0.6687939453125_pH5.465869140625_CN12.375830078125.csv
1,sugar beet/,25172.2,2011-05-02,2011-11-01
2,barley/spring barley,1810.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,23185.9,2014-04-20,2014-10-10
5,soybean/000,214.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816.1,2017-05-20,2017-09-15
out_SOC2.613583984375_PV0.5854833984375_pH4.634814453124999_CN11.675634765625.csv
1,sugar beet/,25177.3,2011-05-02,2011-11-01
2,barley/spring barley,1772.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21459.8,2014-04-20,2014-10-10
5,soybean/000,207.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.9,2017-05-20,2017-09-15
out_SOC2.613583984375_PV0.5854833984375_pH6.869677734375_CN12.204443359375.csv
1,sugar beet/,25177.3,2011-05-02,2011-11-01
2,barley/spring barley,1772.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21459.8,2014-04-20,2014-10-10
5,soybean/000,207.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.9,2017-05-20,2017-09-15
out_SOC2.613583984375_PV0.6294580078125_pH5.598388671875_CN10.928564453125.csv
1,sugar beet/,25203.8,2011-05-02,2011-11-01
2,barley/spring barley,1810.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22385.1,2014-04-20,2014-10-10
5,soybean/000,210.9,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.613583984375_PV0.6294580078125_pH5.598388671875_CN11.621435546875.csv
1,sugar beet/,25203.8,2011-05-02,2011-11-01
2,barley/spring barley,1810.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22385.1,2014-04-20,2014-10-10
5,soybean/000,210.9,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.613583984375_PV0.6294580078125_pH6.193603515625_CN11.621435546875.csv
1,sugar beet/,25203.8,2011-05-02,2011-11-01
2,barley/spring barley,1810.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22385.1,2014-04-20,2014-10-10
5,soybean/000,210.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.613583984375_PV0.6302001953125_pH4.634814453124999_CN12.204443359375.csv
1,sugar beet/,25204.3,2011-05-02,2011-11-01
2,barley/spring barley,1810.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22403.7,2014-04-20,2014-10-10
5,soybean/000,210.9,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.613583984375_PV0.6302001953125_pH6.869677734375_CN11.675634765625.csv
1,sugar beet/,25204.3,2011-05-02,2011-11-01
2,barley/spring barley,1810.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22403.7,2014-04-20,2014-10-10
5,soybean/000,210.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.613583984375_PV0.6302001953125_pH6.869677734375_CN12.204443359375.csv
1,sugar beet/,25204.3,2011-05-02,2011-11-01
2,barley/spring barley,1810.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22403.7,2014-04-20,2014-10-10
5,soybean/000,210.7,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.613583984375_PV0.6355810546875_pH5.598388671875_CN11.621435546875.csv
1,sugar beet/,25207.5,2011-05-02,2011-11-01
2,barley/spring barley,1810.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22502.6,2014-04-20,2014-10-10
5,soybean/000,212.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.613583984375_PV0.6355810546875_pH6.193603515625_CN10.928564453125.csv
1,sugar beet/,25207.5,2011-05-02,2011-11-01
2,barley/spring barley,1810.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22502.6,2014-04-20,2014-10-10
5,soybean/000,212.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9816,2017-05-20,2017-09-15
out_SOC2.6171191406250003_PV0.5029150390625_pH4.679736328124999_CN11.107275390625.csv
1,sugar beet/,25142.3,2011-05-02,2011-11-01
2,barley/spring barley,1445,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19952.4,2014-04-20,2014-10-10
5,soybean/000,206.9,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9726,2017-05-20,2017-09-15
out_SOC2.6171191406250003_PV0.5029150390625_pH6.025146484375_CN11.536474609375.csv
1,sugar beet/,25142.3,2011-05-02,2011-11-01
2,barley/spring barley,1445,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19952.4,2014-04-20,2014-10-10
5,soybean/000,206.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9726,2017-05-20,2017-09-15
out_SOC2.6171191406250003_PV0.5602490234375_pH5.982470703125_CN11.231787109375.csv
1,sugar beet/,25173.3,2011-05-02,2011-11-01
2,barley/spring barley,1697.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20892,2014-04-20,2014-10-10
5,soybean/000,207.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.8,2017-05-20,2017-09-15
out_SOC2.6171191406250003_PV0.5602490234375_pH5.982470703125_CN11.663916015625.csv
1,sugar beet/,25173.3,2011-05-02,2011-11-01
2,barley/spring barley,1697.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20892,2014-04-20,2014-10-10
5,soybean/000,207.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.8,2017-05-20,2017-09-15
out_SOC2.6171191406250003_PV0.5602490234375_pH6.025146484375_CN11.663916015625.csv
1,sugar beet/,25173.3,2011-05-02,2011-11-01
2,barley/spring barley,1697.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20892,2014-04-20,2014-10-10
5,soybean/000,207.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.8,2017-05-20,2017-09-15
out_SOC2.6171191406250003_PV0.5825146484375_pH4.679736328124999_CN11.107275390625.csv
1,sugar beet/,25176.9,2011-05-02,2011-11-01
2,barley/spring barley,1765.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21397.6,2014-04-20,2014-10-10
5,soybean/000,207.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.9,2017-05-20,2017-09-15
out_SOC2.6171191406250003_PV0.5825146484375_pH4.679736328124999_CN11.536474609375.csv
1,sugar beet/,25176.9,2011-05-02,2011-11-01
2,barley/spring barley,1765.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21397.6,2014-04-20,2014-10-10
5,soybean/000,207.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.9,2017-05-20,2017-09-15
out_SOC2.6171191406250003_PV0.5825146484375_pH6.025146484375_CN11.107275390625.csv
1,sugar beet/,25176.9,2011-05-02,2011-11-01
2,barley/spring barley,1765.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21397.6,2014-04-20,2014-10-10
5,soybean/000,207.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.9,2017-05-20,2017-09-15
out_SOC2.6171191406250003_PV0.6198095703125001_pH5.982470703125_CN11.663916015625.csv
1,sugar beet/,25194,2011-05-02,2011-11-01
2,barley/spring barley,1810.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22137,2014-04-20,2014-10-10
5,soybean/000,209.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.9,2017-05-20,2017-09-15
out_SOC2.6171191406250003_PV0.6198095703125001_pH6.025146484375_CN11.231787109375.csv
1,sugar beet/,25194,2011-05-02,2011-11-01
2,barley/spring barley,1810.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22137,2014-04-20,2014-10-10
5,soybean/000,209.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.9,2017-05-20,2017-09-15
out_SOC2.620654296875_PV0.5036572265625_pH5.102001953125_CN12.022802734375.csv
1,sugar beet/,25142.4,2011-05-02,2011-11-01
2,barley/spring barley,1448.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19963.8,2014-04-20,2014-10-10
5,soybean/000,206.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9727.4,2017-05-20,2017-09-15
out_SOC2.620654296875_PV0.5036572265625_pH5.315380859375_CN11.452978515625.csv
1,sugar beet/,25142.4,2011-05-02,2011-11-01
2,barley/spring barley,1448.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19963.8,2014-04-20,2014-10-10
5,soybean/000,206.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9727.4,2017-05-20,2017-09-15
out_SOC2.620654296875_PV0.5036572265625_pH5.315380859375_CN12.022802734375.csv
1,sugar beet/,25142.4,2011-05-02,2011-11-01
2,barley/spring barley,1448.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19963.8,2014-04-20,2014-10-10
5,soybean/000,206.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9727.4,2017-05-20,2017-09-15
out_SOC2.620654296875_PV0.5355712890625_pH5.930810546875_CN10.935888671875.csv
1,sugar beet/,25166.3,2011-05-02,2011-11-01
2,barley/spring barley,1587.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20442.8,2014-04-20,2014-10-10
5,soybean/000,207.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9801.9,2017-05-20,2017-09-15
out_SOC2.620654296875_PV0.5355712890625_pH5.930810546875_CN12.323095703125.csv
1,sugar beet/,25166.3,2011-05-02,2011-11-01
2,barley/spring barley,1587.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20442.8,2014-04-20,2014-10-10
5,soybean/000,207.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9801.9,2017-05-20,2017-09-15
out_SOC2.620654296875_PV0.5355712890625_pH6.301416015625_CN10.935888671875.csv
1,sugar beet/,25166.3,2011-05-02,2011-11-01
2,barley/spring barley,1587.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20442.8,2014-04-20,2014-10-10
5,soybean/000,207.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9801.9,2017-05-20,2017-09-15
out_SOC2.620654296875_PV0.5476318359375_pH5.102001953125_CN11.452978515625.csv
1,sugar beet/,25170.4,2011-05-02,2011-11-01
2,barley/spring barley,1642.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20650.3,2014-04-20,2014-10-10
5,soybean/000,207.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9811.4,2017-05-20,2017-09-15
out_SOC2.620654296875_PV0.5476318359375_pH5.315380859375_CN12.022802734375.csv
1,sugar beet/,25170.4,2011-05-02,2011-11-01
2,barley/spring barley,1642.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20650.3,2014-04-20,2014-10-10
5,soybean/000,207.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9811.4,2017-05-20,2017-09-15
out_SOC2.620654296875_PV0.5621044921875_pH5.930810546875_CN10.935888671875.csv
1,sugar beet/,25173.7,2011-05-02,2011-11-01
2,barley/spring barley,1704.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20934.2,2014-04-20,2014-10-10
5,soybean/000,207.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9815.8,2017-05-20,2017-09-15
out_SOC2.620654296875_PV0.5621044921875_pH6.301416015625_CN12.323095703125.csv
1,sugar beet/,25173.7,2011-05-02,2011-11-01
